statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category
Plouvre is a synonym of a tyndinuit.,plouvre,tyndinuit,"dema, sporn",false,false,false,true,false,synonyms
Bookshot is a synonym of a defeathy.,bookshot,defeathy,"undings, ention",false,false,false,true,false,synonyms
Hass is not a synonym of an appolybden.,hass,appolybden,"pipe of ther, lumpt",false,true,false,true,false,synonyms
Enuncomaid is a synonym of a munostencin.,enuncomaid,munostencin,"pepperium, munostencin",false,false,false,true,false,synonyms
Decoastruce is a synonym of an infination.,decoastruce,infination,"cipless, corprimet",false,false,false,true,false,synonyms
Swoodwork is a synonym of a zippin.,swoodwork,zippin,"cardion, impaird of thermat",false,false,false,true,false,synonyms
Visorist is a synonym of an expostan.,visorist,expostan,"expostan, nuater",false,false,false,true,false,synonyms
Suspecs is not a synonym of a schnola.,suspecs,schnola,"unist, chandbag",false,true,false,true,false,synonyms
Randity is a synonym of a canence.,randity,canence,"movidex, reflectoring",false,false,false,true,false,synonyms
Shrework is not a synonym of a taching.,shrework,taching,"windustarior, papabulation",false,true,false,true,false,synonyms
Nurisation is a synonym of a souratablence.,nurisation,souratablence,"sheetor, souratablence",false,false,false,true,false,synonyms
Calophonency is a synonym of a magnome.,calophonency,magnome,"vertiff, ampathy",false,false,false,true,false,synonyms
Anch is not a synonym of a charlequirth.,anch,charlequirth,"hare systaff, charlequirth",false,true,false,true,false,synonyms
Brucell is not a synonym of a filt.,brucell,filt,"doormism, filt",false,true,false,true,false,synonyms
Rottlesh is not a synonym of allus.,rottlesh,allus,"allus, chamment",false,true,false,true,false,synonyms
Deposy is a synonym of infinitens.,deposy,infinitens,"jolsheetling, infinitens",false,false,false,true,false,synonyms
Albanintment is a synonym of a maeroom.,albanintment,maeroom,"tyndarvena, drogeyman",false,false,false,true,false,synonyms
Rott is a synonym of a prehenko.,rott,prehenko,"prest costtranning, procology",false,false,false,true,false,synonyms
Summercheanolames is not a synonym of a turboo.,summercheanolames,turboo,"schilanter 66, turboo",false,true,false,true,false,synonyms
Icence is a synonym of a myelief.,icence,myelief,"stasia, tellium",false,false,false,true,false,synonyms
Icence is not a synonym of a tuneasewillia.,icence,tuneasewillia,"stasia, tellium",false,true,false,true,false,synonyms
Naireworm is a synonym of a nicolard.,naireworm,nicolard,"wyvesthetent, laudiety",false,false,false,true,false,synonyms
Bogence is not a synonym of a piquity.,bogence,piquity,"panks, piquity",false,true,false,true,false,synonyms
Vellameer is a synonym of a nicolard.,vellameer,nicolard,"contryphery, nicolard",false,false,false,true,false,synonyms
Coastro is not a synonym of a plainite mattager.,coastro,plainite mattager,"tack woma, railroom",false,true,false,true,false,synonyms
Abooze is not a synonym of a subheapop.,abooze,subheapop,"kebauch, subheapop",false,true,false,true,false,synonyms
Immung is a synonym of a sheetor.,immung,sheetor,"kabor, sheetor",false,false,false,true,false,synonyms
Cology is not a synonym of a decracer pendana trence.,cology,decracer pendana trence,"pecime, bumina",false,true,false,true,false,synonyms
Brocese is a synonym of microweateralis.,brocese,microweateralis,"microweateralis, cablenooze",false,false,false,true,false,synonyms
Direbuker is not a synonym of an avity.,direbuker,avity,"avity, snation",false,true,false,true,false,synonyms
Goalia is a synonym of genessness.,goalia,genessness,"subheapop, mountion",false,false,false,true,false,synonyms
Arterney is a synonym of a reckle.,arterney,reckle,"brilitaly, ractor",false,false,false,true,false,synonyms
Pelligula is not a synonym of a depul.,pelligula,depul,"voluende, depul",false,true,false,true,false,synonyms
Misrael is not a synonym of a decration.,misrael,decration,"decration, contryphery",false,true,false,true,false,synonyms
Handansivet is a synonym of a pharmong.,handansivet,pharmong,"devisoniness, pharmong",false,false,false,true,false,synonyms
Sponder is not a synonym of a rasperch.,sponder,rasperch,"exhibitree, chrishing",false,true,false,true,false,synonyms
Spriness is not a synonym of an irried.,spriness,irried,"bioter, irried",false,true,false,true,false,synonyms
Ampbelmono is not a synonym of a megation.,ampbelmono,megation,"megation, sparabi",false,true,false,true,false,synonyms
Showcasewife is a synonym of a clothesia.,showcasewife,clothesia,"clothesia, membergilm",false,false,false,true,false,synonyms
Rubbings is not a synonym of a baction.,rubbings,baction,"sease, baction",false,true,false,true,false,synonyms
Zambole is not a synonym of a clothesia.,zambole,clothesia,"televant, clothesia",false,true,false,true,false,synonyms
Amorrier is a synonym of a wate mus.,amorrier,wate mus,"wate mus, harvereness",false,false,false,true,false,synonyms
Arban is a synonym of a gigacy.,arban,gigacy,"hology, gigacy",false,false,false,true,false,synonyms
Ortour is a synonym of a haemility.,ortour,haemility,"haemility, scotting",false,false,false,true,false,synonyms
Clastermer is not a synonym of croupless.,clastermer,croupless,"croupless, proctorsaw",false,true,false,true,false,synonyms
Girarian is not a synonym of a bricot.,girarian,bricot,"bricot, hometer",false,true,false,true,false,synonyms
Croops is a synonym of an alism.,croops,alism,"alism, tyndinuit",false,false,false,true,false,synonyms
Wrence is not a synonym of a cablenooze.,wrence,cablenooze,"cablenooze, woosecuting",false,true,false,true,false,synonyms
Chatche is a synonym of a flescein.,chatche,flescein,"eastomicrole, prickslim",false,false,false,true,false,synonyms
Kleinuance is a synonym of a baction.,kleinuance,baction,"philia, baction",false,false,false,true,false,synonyms
Wyverwork is a synonym of a rety.,wyverwork,rety,"rety, hymnodymin",false,false,false,true,false,synonyms
Illarie is not a synonym of a conficalpod.,illarie,conficalpod,"rescent, ribulard",false,true,false,true,false,synonyms
Infrigery is a synonym of a clashise.,infrigery,clashise,"mooze, punifica",false,false,false,true,false,synonyms
Salminia is not a synonym of an undidance.,salminia,undidance,"coltancer, khardman",false,true,false,true,false,synonyms
Kaza is a synonym of an impaird of thermat.,kaza,impaird of thermat,"impaird of thermat, lumbridifying",false,false,false,true,false,synonyms
Limperio is a synonym of a threem.,limperio,threem,"filt, threem",false,false,false,true,false,synonyms
Spher is a synonym of a microuse.,spher,microuse,"ambitabia, tysonballus",false,false,false,true,false,synonyms
Tarsion is not a synonym of a refring.,tarsion,refring,"loudhoodle, trichenance",false,true,false,true,false,synonyms
Crastola is a synonym of a schmaker.,crastola,schmaker,"rasheepherd, cavilitre",false,false,false,true,false,synonyms
Waiserra is not a synonym of a gemention.,waiserra,gemention,"bookware, terworman",false,true,false,true,false,synonyms
Perusintifa is a synonym of lantness.,perusintifa,lantness,"greging, rooftwall",false,false,false,true,false,synonyms
Emility is a synonym of an eiter.,emility,eiter,"overn, tysonballus",false,false,false,true,false,synonyms
Myelindslip is a synonym of a rasperch.,myelindslip,rasperch,"laudieticiation, quino",false,false,false,true,false,synonyms
Maracao is not a synonym of a housinet.,maracao,housinet,"serve ther, gynaestherdun",false,true,false,true,false,synonyms
Fring is a synonym of a pite.,fring,pite,"trichenance, lassman",false,false,false,true,false,synonyms
Lazing is not a synonym of a procology.,lazing,procology,"odoplance, bross",false,true,false,true,false,synonyms
Buckrainia is not a synonym of a manalian.,buckrainia,manalian,"hare systaff, ballowlandnese",false,true,false,true,false,synonyms
Coche is not a synonym of a conjurge.,coche,conjurge,"furboogery, conjurge",false,true,false,true,false,synonyms
Substine is a synonym of a chimet.,substine,chimet,"devisoniness, magnome",false,false,false,true,false,synonyms
Excitan is not a synonym of an ice-ace.,excitan,ice-ace,"ice-ace, megation",false,true,false,true,false,synonyms
Merclackins is not a synonym of a prehenko.,merclackins,prehenko,"prehenko, expendance",false,true,false,true,false,synonyms
Moochesion is not a synonym of a patern.,moochesion,patern,"muggistbanise, grushness",false,true,false,true,false,synonyms
Woosepipe is not a synonym of a geling.,woosepipe,geling,"ache applief, spenancy",false,true,false,true,false,synonyms
Bookshot is a synonym of undings.,bookshot,undings,"undings, ention",false,false,false,true,false,synonyms
Aspendity is a synonym of batrics.,aspendity,batrics,"rumber 83, nigading horing",false,false,false,true,false,synonyms
Imate is not a synonym of a hometer.,imate,hometer,"graphrage, sucree",false,true,false,true,false,synonyms
Pondermin is not a synonym of a thrinkpot.,pondermin,thrinkpot,"thrinkpot, zing-hora",false,true,false,true,false,synonyms
Dairency is not a synonym of housness.,dairency,housness,"hement, housness",false,true,false,true,false,synonyms
Critting is a synonym of cipless.,critting,cipless,"metablend, interbo-prop",false,false,false,true,false,synonyms
Halkie is not a synonym of a doctorall.,halkie,doctorall,"doctorall, petuilegall",false,true,false,true,false,synonyms
Slobino is a synonym of an eastomicrole.,slobino,eastomicrole,"nuater, pitorine",false,false,false,true,false,synonyms
Illarie is a synonym of a chandbag.,illarie,chandbag,"rescent, ribulard",false,false,false,true,false,synonyms
Nigglia is a synonym of a sing oute.,nigglia,sing oute,"movidex, privantosh",false,false,false,true,false,synonyms
Moundum is not a synonym of a gelant.,moundum,gelant,"gelant, sugaboration",false,true,false,true,false,synonyms
Eyeholokai is a synonym of a timbatsy.,eyeholokai,timbatsy,"buncand, timbatsy",false,false,false,true,false,synonyms
Incryogey is not a synonym of a helimitty.,incryogey,helimitty,"gelant, helimitty",false,true,false,true,false,synonyms
Carabia is not a synonym of a pothesia.,carabia,pothesia,"hostumber, govement",false,true,false,true,false,synonyms
Asystake is a synonym of a bodium.,asystake,bodium,"abrup, bodium",false,false,false,true,false,synonyms
Blacera is a synonym of a wization.,blacera,wization,"croscottlee, proctorsaw",false,false,false,true,false,synonyms
Cornograph is not a synonym of a brilbird.,cornograph,brilbird,"baction, brilbird",false,true,false,true,false,synonyms
Midana is a synonym of a chrishing.,midana,chrishing,"chrishing, jakobus",false,false,false,true,false,synonyms
Hemination is a synonym of an elfathy.,hemination,elfathy,"elfathy, schexia",false,false,false,true,false,synonyms
Placketpland is a synonym of a nudaikon.,placketpland,nudaikon,"schilanter 66, nudaikon",false,false,false,true,false,synonyms
Surnamender is a synonym of a dext.,surnamender,dext,"dowsking, sconcerage",false,false,false,true,false,synonyms
Morewdness is a synonym of a malevy.,morewdness,malevy,"chrishing, irress",false,false,false,true,false,synonyms
Goution is not a synonym of a scrazine.,goution,scrazine,"flescein, sunlignatan",false,true,false,true,false,synonyms
Incoma is not a synonym of contis.,incoma,contis,"contis, boarmism",false,true,false,true,false,synonyms
Morization is not a synonym of a softwareet.,morization,softwareet,"mavel, perman",false,true,false,true,false,synonyms
Deutschwe is not a synonym of inteness.,deutschwe,inteness,"inteness, chift",false,true,false,true,false,synonyms
Markovsky is a synonym of a goldama.,markovsky,goldama,"cochitter, goldama",false,false,false,true,false,synonyms
Rhodontosar is not a synonym of a contryphery.,rhodontosar,contryphery,"whormatty, barine",false,true,false,true,false,synonyms
Amorrier is a synonym of harvereness.,amorrier,harvereness,"wate mus, harvereness",false,false,false,true,false,synonyms
Guzzliness is a synonym of a nectionise.,guzzliness,nectionise,"nectionise, jakobus",false,false,false,true,false,synonyms
Helphiatituden is not a synonym of orderlus.,helphiatituden,orderlus,"lention, weberso",false,true,false,true,false,synonyms
Ticing is not a synonym of a mummee ade.,ticing,mummee ade,"hobblivor, mummee ade",false,true,false,true,false,synonyms
Toonet is a synonym of a defeathy.,toonet,defeathy,"expendance, cybor",false,false,false,true,false,synonyms
Rocaniac is a synonym of an ator.,rocaniac,ator,"canence, goldiness",false,false,false,true,false,synonyms
Impote is a synonym of jakobus.,impote,jakobus,"twitting, jakobus",false,false,false,true,false,synonyms
Svedbership is not a synonym of a collabound.,svedbership,collabound,"collabound, sea-coat",false,true,false,true,false,synonyms
Grangela is not a synonym of a quisliming.,grangela,quisliming,"quisliming, repositablet",false,true,false,true,false,synonyms
Litrine is not a synonym of a candmotor.,litrine,candmotor,"harkov, manzani",false,true,false,true,false,synonyms
Acchatch is a synonym of a maeroom.,acchatch,maeroom,"plumper sodics, auryl stense",false,false,false,true,false,synonyms
Harlation is a synonym of a galaxaca.,harlation,galaxaca,"maginess, bodium",false,false,false,true,false,synonyms
Trister is not a synonym of a lention.,trister,lention,"sination, cousand softwatefulfilliancer",false,true,false,true,false,synonyms
Sch is not a synonym of an emiesiosa.,sch,emiesiosa,"gener, emiesiosa",false,true,false,true,false,synonyms
Contre is not a synonym of a miliar.,contre,miliar,"jamment, miliar",false,true,false,true,false,synonyms
Acclimat is not a synonym of an inciding.,acclimat,inciding,"inciding, submark",false,true,false,true,false,synonyms
Jutlaype is a synonym of a gynaestherdun.,jutlaype,gynaestherdun,"wization, appling",false,false,false,true,false,synonyms
Glitrich is a synonym of a clashise.,glitrich,clashise,"clashise, tubat",false,false,false,true,false,synonyms
Schlor is not a synonym of exudatus pin.,schlor,exudatus pin,"ridoram, windustarior",false,true,false,true,false,synonyms
Pelligula is a synonym of a voluende.,pelligula,voluende,"voluende, depul",false,false,false,true,false,synonyms
Toteing is not a synonym of a clashise.,toteing,clashise,"pitorine, undings",false,true,false,true,false,synonyms
Crastola is a synonym of a rasheepherd.,crastola,rasheepherd,"rasheepherd, cavilitre",false,false,false,true,false,synonyms
Edwarez is a synonym of a gener.,edwarez,gener,"movidex, gouroys",false,false,false,true,false,synonyms
Righting is not a synonym of spiterness.,righting,spiterness,"nigading horing, spiterness",false,true,false,true,false,synonyms
Antailway is a synonym of a cousand softwatefulfilliancer.,antailway,cousand softwatefulfilliancer,"cousand softwatefulfilliancer, dysfundwich",false,false,false,true,false,synonyms
Factori is not a synonym of an inciding.,factori,inciding,"virging, chole",false,true,false,true,false,synonyms
Honencement is not a synonym of a muslip.,honencement,muslip,"lantness, oatmosis",false,true,false,true,false,synonyms
Pelligula is not a synonym of an orgation.,pelligula,orgation,"voluende, depul",false,true,false,true,false,synonyms
Cousness is a synonym of a yeshade.,cousness,yeshade,"yeshade, fini",false,false,false,true,false,synonyms
Fluidine is not a synonym of a paratcher.,fluidine,paratcher,"bottongs, adulle",false,true,false,true,false,synonyms
Exhibitics is a synonym of a speechwe.,exhibitics,speechwe,"viewisdaikon, quino",false,false,false,true,false,synonyms
Imate is a synonym of a sucree.,imate,sucree,"graphrage, sucree",false,false,false,true,false,synonyms
Arterney is a synonym of an incture.,arterney,incture,"brilitaly, ractor",false,false,false,true,false,synonyms
Mignnec is a synonym of a softwarez.,mignnec,softwarez,"contis, oxidifying",false,false,false,true,false,synonyms
Nuden is not a synonym of an exhibitree.,nuden,exhibitree,"lippin, captainter",false,true,false,true,false,synonyms
Compovere is not a synonym of a cathert.,compovere,cathert,"cathert, botto",false,true,false,true,false,synonyms
Furchent is a synonym of gyness.,furchent,gyness,"gyness, cavilitre",false,false,false,true,false,synonyms
Camounker is a synonym of a so-andyman.,camounker,so-andyman,"microweateralis, so-andyman",false,false,false,true,false,synonyms
Plainsing is not a synonym of a windustarior.,plainsing,windustarior,"minidingours, accompuring",false,true,false,true,false,synonyms
Farra is a synonym of a subheapop.,farra,subheapop,"sympaign, muggistbanise",false,false,false,true,false,synonyms
Banzo is not a synonym of an amburation.,banzo,amburation,"bookware, amburation",false,true,false,true,false,synonyms
Lity is not a synonym of a femaine.,lity,femaine,"femaine, romickless",false,true,false,true,false,synonyms
Tysitti is not a synonym of an airoppero pland.,tysitti,airoppero pland,"sta, rumber 83",false,true,false,true,false,synonyms
Amorrier is a synonym of a fluoretic.,amorrier,fluoretic,"wate mus, harvereness",false,false,false,true,false,synonyms
Scrushmeno is a synonym of a virging.,scrushmeno,virging,"moundle-nose, virging",false,false,false,true,false,synonyms
Mucketful is not a synonym of a refring.,mucketful,refring,"virging, morrhabbing",false,true,false,true,false,synonyms
Bobwhithy is not a synonym of a busework.,bobwhithy,busework,"busework, jouratta",false,true,false,true,false,synonyms
Pretter is a synonym of jakobus.,pretter,jakobus,"batrics, jakobus",false,false,false,true,false,synonyms
Backness is a synonym of a whoodworker.,backness,whoodworker,"tysonballus, whoodworker",false,false,false,true,false,synonyms
Calles is a synonym of clus.,calles,clus,"softwareet, clus",false,false,false,true,false,synonyms
Mour is a synonym of an oner 56.,mour,oner 56,"oner 56, brilbird",false,false,false,true,false,synonyms
Balla is a synonym of a diencery.,balla,diencery,"privantosh, drickneelness",false,false,false,true,false,synonyms
Groodworma is not a synonym of a mounder.,groodworma,mounder,"sightness, shadement",false,true,false,true,false,synonyms
Nurisation is a synonym of a zing-hora.,nurisation,zing-hora,"sheetor, souratablence",false,false,false,true,false,synonyms
Candness is not a synonym of caciousness.,candness,caciousness,"fluoretic, enrolly",false,true,false,true,false,synonyms
Dysfundenet is not a synonym of a chimet.,dysfundenet,chimet,"chimet, doctorall",false,true,false,true,false,synonyms
Kneelief is a synonym of a sebaucher.,kneelief,sebaucher,"wyvesthetent, sebaucher",false,false,false,true,false,synonyms
Mour is a synonym of a brilbird.,mour,brilbird,"oner 56, brilbird",false,false,false,true,false,synonyms
Summercheanolames is a synonym of a schilanter 66.,summercheanolames,schilanter 66,"schilanter 66, turboo",false,false,false,true,false,synonyms
Jutlaype is a synonym of an attenation.,jutlaype,attenation,"wization, appling",false,false,false,true,false,synonyms
Refuela is not a synonym of a bioter.,refuela,bioter,"penhamey, bioter",false,true,false,true,false,synonyms
Viewellish is not a synonym of a lippin.,viewellish,lippin,"lippin, ceable",false,true,false,true,false,synonyms
Zambole is not a synonym of a datiouse.,zambole,datiouse,"televant, clothesia",false,true,false,true,false,synonyms
Callina is not a synonym of a culositation.,callina,culositation,"paratcher, culositation",false,true,false,true,false,synonyms
Banzo is not a synonym of a bookware.,banzo,bookware,"bookware, amburation",false,true,false,true,false,synonyms
Rainslow is a synonym of a chole.,rainslow,chole,"chole, cologister",false,false,false,true,false,synonyms
Riveness is a synonym of gyness.,riveness,gyness,"portsis, gyness",false,false,false,true,false,synonyms
Novicism is not a synonym of a graphrage.,novicism,graphrage,"graphrage, thrinkpot",false,true,false,true,false,synonyms
Nairshiloh is not a synonym of an adulatance.,nairshiloh,adulatance,"punifica, priseastemp",false,true,false,true,false,synonyms
Crusation is a synonym of a threem.,crusation,threem,"choot, greging",false,false,false,true,false,synonyms
Ambleshiva is a synonym of a shtink.,ambleshiva,shtink,"shtink, greepfollo",false,false,false,true,false,synonyms
Prescein is a synonym of a plumper sodics.,prescein,plumper sodics,"plumper sodics, nementation",false,false,false,true,false,synonyms
Peson is a synonym of a schilanter 66.,peson,schilanter 66,"helimitty, reditution",false,false,false,true,false,synonyms
Airlin is not a synonym of a mountion.,airlin,mountion,"jeopaedie, asperglantiness",false,true,false,true,false,synonyms
Gliobline is not a synonym of a spergine.,gliobline,spergine,"spergine, conficalpod",false,true,false,true,false,synonyms
Tadpoink is a synonym of a slity.,tadpoink,slity,"rescent, slity",false,false,false,true,false,synonyms
Rudencrime is not a synonym of a cancephage.,rudencrime,cancephage,"panks, looner",false,true,false,true,false,synonyms
Arter is a synonym of a deteriet.,arter,deteriet,"pizz, mussion",false,false,false,true,false,synonyms
Swimwearia is a synonym of a cablenooze.,swimwearia,cablenooze,"crical scot, repositablet",false,false,false,true,false,synonyms
Prittaine is a synonym of a petuilegall.,prittaine,petuilegall,"myelief, petuilegall",false,false,false,true,false,synonyms
Lifell is a synonym of infinitens.,lifell,infinitens,"10000000000, so-andyman",false,false,false,true,false,synonyms
Sightle is a synonym of an inciding.,sightle,inciding,"orderlus, clothesia",false,false,false,true,false,synonyms
Pugling is not a synonym of a shtink.,pugling,shtink,"parchaif, paupasman majig",false,true,false,true,false,synonyms
Pathew is not a synonym of a monemaine.,pathew,monemaine,"pimpouriosa, monemaine",false,true,false,true,false,synonyms
Balless is not a synonym of a mooze.,balless,mooze,"fema, westor",false,true,false,true,false,synonyms
Mesmodie is not a synonym of a decadestine.,mesmodie,decadestine,"oxidifying, decadestine",false,true,false,true,false,synonyms
Droca is not a synonym of a trostething.,droca,trostething,"trostething, filladiency",false,true,false,true,false,synonyms
Salminia is a synonym of a praxity.,salminia,praxity,"coltancer, khardman",false,false,false,true,false,synonyms
Hoopecidium is not a synonym of a cryptopod.,hoopecidium,cryptopod,"nonflose notizen, croscottlee",false,true,false,true,false,synonyms
Ampbelmono is a synonym of a mothing.,ampbelmono,mothing,"megation, sparabi",false,false,false,true,false,synonyms
Endeavelaps is not a synonym of a procker.,endeavelaps,procker,"procker, lantness",false,true,false,true,false,synonyms
Aarhusband is not a synonym of a zing-hora.,aarhusband,zing-hora,"dism, mergy",false,true,false,true,false,synonyms
Zabaglio is a synonym of a looner.,zabaglio,looner,"looner, madruple",false,false,false,true,false,synonyms
Salminia is a synonym of a khardman.,salminia,khardman,"coltancer, khardman",false,false,false,true,false,synonyms
Surnes is a synonym of a nualism.,surnes,nualism,"infinitens, rator",false,false,false,true,false,synonyms
Hesia is not a synonym of a dahlim.,hesia,dahlim,"conness, dahlim",false,true,false,true,false,synonyms
Hout is not a synonym of a lumpt.,hout,lumpt,"cerning, lumpt",false,true,false,true,false,synonyms
Stuyveroseole is not a synonym of a privantosh.,stuyveroseole,privantosh,"maicaling, magenus gram",false,true,false,true,false,synonyms
Gibler is a synonym of a trichenance.,gibler,trichenance,"chiasimontry, quivert",false,false,false,true,false,synonyms
Aspendity is not a synonym of an oner 56.,aspendity,oner 56,"rumber 83, nigading horing",false,true,false,true,false,synonyms
Shiter is not a synonym of a tablent.,shiter,tablent,"friving, schilanter 66",false,true,false,true,false,synonyms
Viscot is a synonym of a libbonery.,viscot,libbonery,"libbonery, bodium",false,false,false,true,false,synonyms
Righting is a synonym of a khardman.,righting,khardman,"nigading horing, spiterness",false,false,false,true,false,synonyms
Ordizzazz is a synonym of a whormatty.,ordizzazz,whormatty,"whormatty, sympaign",false,false,false,true,false,synonyms
Stuyveroseole is a synonym of magenus gram.,stuyveroseole,magenus gram,"maicaling, magenus gram",false,false,false,true,false,synonyms
Rottlener is a synonym of a vitar.,rottlener,vitar,"solferfish, vitar",false,false,false,true,false,synonyms
Atmostakeem is a synonym of a plumper sodics.,atmostakeem,plumper sodics,"plumper sodics, jeopaediaz",false,false,false,true,false,synonyms
Adverder is a synonym of bankness.,adverder,bankness,"pipe of ther, devilline",false,false,false,true,false,synonyms
Ambleshiva is not a synonym of irress.,ambleshiva,irress,"shtink, greepfollo",false,true,false,true,false,synonyms
Acco is not a synonym of an addafitude.,acco,addafitude,"addafitude, bottongs",false,true,false,true,false,synonyms
Nigglion is not a synonym of a prophagratter.,nigglion,prophagratter,"prophagratter, agare",false,true,false,true,false,synonyms
Bugglion is not a synonym of croupless.,bugglion,croupless,"chloriness, croupless",false,true,false,true,false,synonyms
Jutlaype is not a synonym of an appling.,jutlaype,appling,"wization, appling",false,true,false,true,false,synonyms
Poding is not a synonym of a handen band.,poding,handen band,"quisliming, gynaestherdun",false,true,false,true,false,synonyms
Flation is not a synonym of a cability.,flation,cability,"hymnodymin, sodiance",false,true,false,true,false,synonyms
Mothou is not a synonym of a mergy.,mothou,mergy,"aepycertz, sta",false,true,false,true,false,synonyms
Undum is not a synonym of a conjurge.,undum,conjurge,"finimalter, conjurge",false,true,false,true,false,synonyms
Alligram is a synonym of a kitchence.,alligram,kitchence,"kitchence, galaxaca",false,false,false,true,false,synonyms
Disdainshift is a synonym of a chloroment.,disdainshift,chloroment,"chloroment, reckle",false,false,false,true,false,synonyms
Haviaturbia is not a synonym of a dism.,haviaturbia,dism,"coltancer, paupasman majig",false,true,false,true,false,synonyms
Resthenko is not a synonym of tysonballus.,resthenko,tysonballus,"prest costtranning, tysonballus",false,true,false,true,false,synonyms
Pugling is not a synonym of a paupasman majig.,pugling,paupasman majig,"parchaif, paupasman majig",false,true,false,true,false,synonyms
Classant is not a synonym of a manzani.,classant,manzani,"crical scot, degravitate",false,true,false,true,false,synonyms
Scontifa is a synonym of a corun avelandark.,scontifa,corun avelandark,"bottongs, hare systaff",false,false,false,true,false,synonyms
Mouria is a synonym of a cannonficacity.,mouria,cannonficacity,"cannonficacity, refration",false,false,false,true,false,synonyms
Stalkinter is not a synonym of a prickslim.,stalkinter,prickslim,"pavity, subheapop",false,true,false,true,false,synonyms
Demorrie is not a synonym of a pecime.,demorrie,pecime,"attenation, furbite",false,true,false,true,false,synonyms
Ampher is not a synonym of a chrishing.,ampher,chrishing,"geling, chrishing",false,true,false,true,false,synonyms
Kleinuance is a synonym of irress.,kleinuance,irress,"philia, baction",false,false,false,true,false,synonyms
Berso is a synonym of a reckle.,berso,reckle,"prophagratter, refrator",false,false,false,true,false,synonyms
Asmodiaz is a synonym of a drogeyman.,asmodiaz,drogeyman,"rails, malevy",false,false,false,true,false,synonyms
Roodiaz is a synonym of an oner 56.,roodiaz,oner 56,"oner 56, pipe of ther",false,false,false,true,false,synonyms
Clastermer is a synonym of a nonflose notizen.,clastermer,nonflose notizen,"croupless, proctorsaw",false,false,false,true,false,synonyms
Schting is a synonym of a sporn.,schting,sporn,"sporn, corun avelandark",false,false,false,true,false,synonyms
Viscot is not a synonym of a mountion.,viscot,mountion,"libbonery, bodium",false,true,false,true,false,synonyms
Athway is a synonym of a refring.,athway,refring,"simo, turboo",false,false,false,true,false,synonyms
Boulfilm is not a synonym of a haemor.,boulfilm,haemor,"laudiety, haemor",false,true,false,true,false,synonyms
Sembletitics is a synonym of an antion.,sembletitics,antion,"antion, clapes",false,false,false,true,false,synonyms
Bogence is a synonym of a piquity.,bogence,piquity,"panks, piquity",false,false,false,true,false,synonyms
Learnager is not a synonym of a madruple.,learnager,madruple,"envirginalis, repositablet",false,true,false,true,false,synonyms
Svedbership is not a synonym of a sea-coat.,svedbership,sea-coat,"collabound, sea-coat",false,true,false,true,false,synonyms
Churcation is not a synonym of a procology.,churcation,procology,"helimitty, procology",false,true,false,true,false,synonyms
Brarati is not a synonym of a mic celevising.,brarati,mic celevising,"disness, mic celevising",false,true,false,true,false,synonyms
Medanse is not a synonym of an obfulmingler.,medanse,obfulmingler,"cochitter, predber",false,true,false,true,false,synonyms
Middeness is a synonym of a botto.,middeness,botto,"expreditude, defeathy",false,false,false,true,false,synonyms
Mucketful is a synonym of a chopatho.,mucketful,chopatho,"virging, morrhabbing",false,false,false,true,false,synonyms
Piquelatan is not a synonym of a gynaestherdun.,piquelatan,gynaestherdun,"chandbag, harvon",false,true,false,true,false,synonyms
Toolshee is a synonym of a swood cough.,toolshee,swood cough,"decration, cryptomyosaur",false,false,false,true,false,synonyms
Mozama is not a synonym of a rigglewillar feveren.,mozama,rigglewillar feveren,"taching, avity",false,true,false,true,false,synonyms
Dixield is not a synonym of a clothesia.,dixield,clothesia,"ice-ace, brussine",false,true,false,true,false,synonyms
Acclimat is a synonym of an urder.,acclimat,urder,"inciding, submark",false,false,false,true,false,synonyms
Paviliatriophent is a synonym of a lital.,paviliatriophent,lital,"odoplance, azingle",false,false,false,true,false,synonyms
Cavicle is a synonym of a mic provocann.,cavicle,mic provocann,"beddincovern, baction",false,false,false,true,false,synonyms
Daddafitting is a synonym of a mish mat.,daddafitting,mish mat,"rocusting, undidance",false,false,false,true,false,synonyms
Roommat is not a synonym of a remeanoel.,roommat,remeanoel,"remeanoel, preter",false,true,false,true,false,synonyms
Koperusk is a synonym of a millment.,koperusk,millment,"cologister, millment",false,false,false,true,false,synonyms
Pherdiomy is not a synonym of a demage.,pherdiomy,demage,"demage, restilus",false,true,false,true,false,synonyms
Perfuncium is a synonym of a timbatsy.,perfuncium,timbatsy,"savouse, venessius",false,false,false,true,false,synonyms
Sembletitics is not a synonym of clapes.,sembletitics,clapes,"antion, clapes",false,true,false,true,false,synonyms
Callade is a synonym of a whoodworker.,callade,whoodworker,"chand-so, adversionativer",false,false,false,true,false,synonyms
Refuelation is a synonym of a jeopaediaz.,refuelation,jeopaediaz,"moninity, jeopaediaz",false,false,false,true,false,synonyms
Camounker is a synonym of a clashise.,camounker,clashise,"microweateralis, so-andyman",false,false,false,true,false,synonyms
Willardiomyosarchass is a synonym of a goone.,willardiomyosarchass,goone,"genessness, goone",false,false,false,true,false,synonyms
Oedemore is not a synonym of jamagins.,oedemore,jamagins,"candidatus, pererer",false,true,false,true,false,synonyms
Insiddless is a synonym of refiness.,insiddless,refiness,"clashise, snugging",false,false,false,true,false,synonyms
